name,latitude,longitude,iso
Fort Smith,35.3493,-94.3695,US
Sorong,-0.8554,131.285,ID
Kumbo,6.2204,10.68,CM
Ghardaia,32.49,3.67,DZ
Kelowna,49.9,-119.4833,CA
Amherst,43.0117,-78.7569,US
Lynchburg,37.4003,-79.1909,US
Marvdasht,29.8014,52.8215,IR
Kenosha,42.5864,-87.8762,US
Semnan,35.5548,53.3743,IR
Santa Tecla,13.674,-89.29,SV
Zlin,49.2304,17.65,CZ
Fasa,28.9718,53.6715,IR
Lysychans'k,48.9204,38.4274,UA
Drohobych,49.3444,23.4994,UA
My Tho,10.3504,106.35,VN
Laiwu,36.2004,117.66,CN
Alagoinhas,-12.14,-38.43,BR
Rudnyy,52.9527,63.13,KZ
East Los Angeles,34.0326,-118.1691,US
South Lyon,42.4614,-83.6526,US
Higuey,18.616,-68.708,DO
Round Rock,30.5254,-97.6659,US
Potchefstroom,-26.6996,27.1,ZA
Siracusa,37.0704,15.29,IT
Guelma,36.466,7.428,DZ
Uruguaiana,-29.7696,-57.09,BR
Indramayu,-6.3356,108.319,ID
Gagnoa,6.1504,-5.88,CI
Porto Seguro,-16.4296,-39.08,BR
Minzhu,43.7163,127.346,CN
Segou,13.44,-6.26,ML
Pati,-6.7415,111.0347,ID
San Fernando,7.9,-67.4699,VE
Brits,-25.6296,27.78,ZA
Maina,13.4692,144.7332,GU
Maastricht,50.853,5.677,NL
Berkeley,37.8723,-122.276,US
Tekirdag,40.9909,27.51,TR
Aalborg,57.0337,9.9166,DK
Barbacena,-21.22,-43.77,BR
Tauranga,-37.6964,176.1536,NZ
Lianhe,47.1364,129.2859,CN
Olmaliq,40.8504,69.595,UZ
Billings,45.7889,-108.5509,US
Sassari,40.73,8.57,IT
Karaman,37.1815,33.215,TR
Ponce,18.012,-66.6198,PR
Redding,40.5698,-122.365,US
Yuba City,39.1357,-121.6381,US
Manbij,36.5266,37.9563,SY
Duluth,46.7757,-92.1392,US
Larache,35.2004,-6.16,MA
Huanghua,38.3704,117.33,CN
Pearland,29.5585,-95.3215,US
Puerto Plata,19.7902,-70.6902,DO
Maxixe,-23.866,35.3886,MZ
Trois-Rivieres,46.35,-72.5499,CA
Leominster,42.5209,-71.7717,US
Saginaw,43.4199,-83.9501,US
Jau,-22.2896,-48.57,BR
Tetovo,42.0092,20.9701,MK
Iowa City,41.6559,-91.5304,US
Udine,46.07,13.24,IT
Arvada,39.8321,-105.1511,US
Pleven,43.4238,24.6134,BG
Zielona Gora,51.9504,15.5,PL
Anuradhapura,8.35,80.3833,LK
Shahreza,32.0115,51.8597,IR
Tongren,27.6804,109.13,CN
Berdyans'k,46.7568,36.7868,UA
Bandundu,-3.31,17.38,CD
Bama,11.5204,13.69,NG
Seaside,36.6224,-121.8191,US
Ourense,42.33,-7.87,ES
Kingsport,36.5224,-82.5452,US
Setubal,38.53,-8.9,PT
Nakhon Pathom,13.818,100.064,TH
Smithtown,40.8662,-73.2164,US
Sokode,8.9905,1.15,TG
Agadez,16.9959,7.9828,NE
Jalingo,8.9004,11.36,NG
Dunedin,-45.8854,170.491,NZ
Achinsk,56.27,90.5,RU
Anaco,9.44,-64.46,VE
Punta Arenas,-53.165,-70.94,CL
San Martin,-33.07,-68.49,AR
Independence,39.0871,-94.3503,US
Langsa,4.6736,97.9664,ID
Vyborg,60.7039,28.7549,RU
Calabozo,8.9304,-67.44,VE
Chiang Rai,19.9119,99.8265,TH
Nkongsamba,4.9604,9.94,CM
Kindia,10.06,-12.87,GN
Gao,16.2666,-0.05,ML
Lehigh Acres,26.612,-81.6388,US
Port-Gentil,-0.72,8.78,GA
Richardson,32.9717,-96.7092,US
Rochester,44.0151,-92.4778,US
Huanren,41.2563,125.346,CN
Guangming,45.3304,122.78,CN
Puno,-15.8329,-70.0333,PE
Jaen,37.7704,-3.8,ES
Nizhyn,51.0541,31.8903,UA
Yakeshi,49.2804,120.73,CN
Boke,10.94,-14.3,GN
Gilroy,37.0047,-121.5856,US
Cherkessk,44.2904,42.06,RU
El Monte,34.0739,-118.0291,US
Navojoa,27.0819,-109.4546,MX
Rock Hill,34.9413,-81.025,US
Tahoua,14.9,5.2599,NE
Yelets,52.58,38.5,RU
Binzhou,37.3704,118.02,CN
Inhambane,-23.858,35.3398,MZ
Clearwater,27.9788,-82.7624,US
Monroe,32.5183,-92.0775,US
Dover,39.161,-75.5203,US
Carlsbad,33.1247,-117.2837,US
Toliara,-23.3568,43.69,MG
Guelmim,28.98,-10.07,MA
Pouso Alegre,-22.22,-45.94,BR
Kulob,37.9212,69.7757,TJ
Nabeul,36.4603,10.73,TN
Tuguegarao,17.6131,121.7269,PH
Norman,35.2335,-97.3471,US
Ciudad Valles,21.98,-99.02,MX
Abilene,32.4543,-99.7384,US
Bloomington,39.1637,-86.5257,US
Botosani,47.7484,26.6597,RO
Las Delicias,28.2,-105.5,MX
Kam'yanets'-Podil's'kyy,48.6843,26.5809,UA
Texas City,29.4128,-94.9658,US
Giyon,8.5304,37.97,ET
Shashemene,7.2004,38.59,ET
Temecula,33.4928,-117.1315,US
Utica,43.0961,-75.226,US
Valparai,10.3204,76.97,IN
Cuito,-12.38,16.94,AO
Maribor,46.5405,15.65,SI
St. Cloud,45.5339,-94.1718,US
Kingston,44.2337,-76.4833,CA
Siirt,37.944,41.933,TR
Kankan,10.39,-9.31,GN
Zhijiang,27.4409,109.678,CN
St. George,37.077,-113.577,US
West Jordan,40.6024,-112.0008,US
Kecskemet,46.9,19.7,HU
Laghouat,33.81,2.88,DZ
Botucatu,-22.8796,-48.45,BR
Costa Mesa,33.6667,-117.9135,US
Tobol'sk,58.1998,68.2648,RU
Miami Gardens,25.9433,-80.2426,US
Curico,-34.98,-71.24,CL
Sorum,59.9135,11.3472,NO
Cambridge,42.3759,-71.1185,US
Santa Cruz do Sul,-29.71,-52.44,BR
Kipushi,-11.7596,27.25,CD
Koencho,43.8504,143.9,JP
Brandon,27.9367,-82.3,US
Exeter,50.7004,-3.53,GB
Downey,33.9379,-118.1312,US
Coeur d'Alene,47.704,-116.7933,US
Tokmok,42.8299,75.2846,KG
Westminster,39.8837,-105.0624,US
Nefteyugansk,61.0777,72.7027,RU
Shaowu,27.3004,117.5,CN
Mojokerto,-7.4696,112.43,ID
Satu Mare,47.792,22.885,RO
Elgin,42.0385,-88.3229,US
Guanajuato,21.0204,-101.28,MX
El Centro,32.7867,-115.5586,US
Mazyr,52.046,29.2722,BY
Iguala de la Independencia,18.37,-99.54,MX
Waterloo,42.492,-92.3522,US
Nakhon Sawan,15.7,100.07,TH
Iringa,-7.7696,35.69,TZ
Zwolle,52.524,6.097,NL
Kandy,7.28,80.67,LK
Conselheiro Lafaiete,-20.67,-43.79,BR
Daugavpils,55.88,26.51,LV
Kuqa,41.7277,82.9364,CN
Magelang,-7.4696,110.18,ID
Santa Rosa,-36.62,-64.3,AR
Lowell,42.6389,-71.3217,US
Jawhar,2.767,45.5166,SO
Gresham,45.5023,-122.4413,US
Algeciras,36.1267,-5.4665,ES
Nsukka,6.867,7.3834,NG
Nguru,12.8804,10.45,NG
North Charleston,32.9067,-80.0722,US
Balkanabat,39.5124,54.3649,TM
San Buenaventura,34.2741,-119.2314,US
Manzanillo,19.0496,-104.3231,MX
Pemba,-12.983,40.5323,MZ
Volos,39.37,22.95,GR
Inglewood,33.9566,-118.3444,US
Noyabr'sk,63.1665,75.6165,RU
Yenangyaung,20.4615,94.881,MM
Manzini,-26.495,31.388,SZ
Pompano Beach,26.2428,-80.1312,US
Centennial,39.5926,-104.8674,US
West Palm Beach,26.7469,-80.1316,US
Mzuzu,-11.46,34.02,MW
Bouira,36.3805,3.9,DZ
Garanhuns,-8.89,-36.5,BR
Everett,47.9524,-122.167,US
Santa Fe,35.6619,-105.9819,US
Qingnian,36.8504,115.68,CN
Richmond,37.9477,-122.339,US
David,8.4333,-82.4333,PA
Milagro,-2.1796,-79.6,EC
Bataysk,47.1368,39.7449,RU
Hailun,47.4504,126.93,CN
Lichinga,-13.3,35.24,MZ
Kandi,11.1304,2.94,BJ
Dali,34.7953,109.9378,CN
Clovis,36.8277,-119.6838,US
Tieli,46.9504,128.05,CN
Ipiales,0.8304,-77.65,CO
Catanduva,-21.14,-48.98,BR
The Woodlands,30.1738,-95.5134,US
Szombathely,47.2253,16.6287,HU
Pottstown,40.2507,-75.6444,US
Heihe,50.25,127.446,CN
Siem Reap,13.3666,103.85,KH
Szolnok,47.1864,20.1794,HU
Sergiyev Posad,56.33,38.17,RU
Tumbes,-3.57,-80.46,PE
San Rafael,-34.6,-68.3333,AR
Matagalpa,12.9171,-85.9167,NI
Tuxpam de Rodriguez Cano,20.9604,-97.41,MX
Leninsk-Kuznetskiy,54.66,86.17,RU
Soubre,5.7904,-6.61,CI
Jacksonville,34.7287,-77.394,US
Karamay,45.5899,84.8599,CN
Kaposvar,46.367,17.8,HU
Mopti,14.49,-4.18,ML
Trincomalee,8.569,81.233,LK
Broken Arrow,36.0365,-95.7809,US
Burlington,44.4877,-73.2314,US
Nehe,48.49,124.88,CN
Kyzyl,51.7067,94.3831,RU
Mascara,35.4004,0.14,DZ
Oktyabr'skiy,54.46,53.46,RU
Birnin Kebbi,12.4504,4.1999,NG
An Nuhud,12.6904,28.42,SD
Esteli,13.09,-86.36,NI
Barletta,41.32,16.27,IT
Trento,46.0804,11.12,IT
Escuintla,15.33,-92.63,MX
Escuintla,14.3004,-90.78,GT
West Covina,34.0555,-117.9112,US
Kogon,39.7211,64.5458,UZ
Ramnicu Valcea,45.11,24.383,RO
Koszalin,54.2,16.1833,PL
Obninsk,55.0804,36.62,RU
Shinyanga,-3.6596,33.42,TZ
Turlock,37.5053,-120.8587,US
Vasteras,59.63,16.54,SE
Chapayevsk,52.9743,49.7243,RU
Louangphabang,19.8845,102.1416,LA
Ilebo,-4.3196,20.61,CD
Golmud,36.4166,94.8833,CN
Apucarana,-23.55,-51.47,BR
Daly City,37.6863,-122.4684,US
Eau Claire,44.82,-91.4951,US
Pardubice,50.0404,15.76,CZ
Ratchaburi,13.5419,99.8215,TH
Elista,46.3287,44.2087,RU
Taungoo,18.9483,96.4179,MM
Hillsboro,45.5272,-122.936,US
Kandalaksha,67.1643,32.4144,RU
Sandy Springs,33.9366,-84.3703,US
Douliu,23.7075,120.5439,TW
Coimbra,40.2004,-8.4167,PT
Drobeta-Turnu Severin,44.6459,22.6659,RO
Longjiang,47.3404,123.18,CN
Namur,50.4704,4.87,BE
Sioux City,42.4959,-96.3901,US
Chico,39.7575,-121.8152,US
Novotroitsk,51.2,58.33,RU
Raba,-8.45,118.7666,ID
Bage,-31.32,-54.1,BR
Norwalk,33.9069,-118.0829,US
Salisbury,38.3755,-75.5867,US
Jurupa Valley,34.001,-117.4706,US
Lewisville,33.0452,-96.9823,US
Derbent,42.0578,48.2774,RU
Suceava,47.6377,26.2593,RO
Annecy,45.9,6.1167,FR
Salto,-31.3903,-57.9687,UY
Azare,11.6804,10.19,NG
Lahad Datu,5.0464,118.336,MY
Sa`dah,16.9398,43.8498,YE
Assab,13.01,42.73,ER
Kon Tum,14.3838,107.9833,VN
Fresnillo,23.1704,-102.86,MX
Lugano,46.0004,8.9667,CH
Queenstown,-31.8996,26.88,ZA
Highlands Ranch,39.5419,-104.9708,US
Hoa Binh,20.8137,105.3383,VN
Granada,11.9337,-85.95,NI
Kongolo,-5.3795,26.98,CD
Jazan,16.9066,42.5566,SA
Davie,26.0789,-80.287,US
Focsani,45.6966,27.1865,RO
Linhares,-19.39,-40.05,BR
Cottbus,51.7704,14.33,DE
Koutiala,12.3904,-5.47,ML
League City,29.4874,-95.1087,US
Prijedor,44.9804,16.7,BA
Burbank,34.1879,-118.3235,US
San Mateo,37.5522,-122.3122,US
Spring Hill,28.4797,-82.53,US
Jena,50.9304,11.58,DE
Gera,50.8704,12.07,DE
Torbat-e Jam,35.2233,60.6129,IR
Nong Khai,17.8733,102.7479,TH
Brindisi,40.6403,17.93,IT
Mmabatho,-25.83,25.61,ZA
Zhezqazghan,47.78,67.77,KZ
Tandil,-37.32,-59.15,AR
San Antonio,-33.5995,-71.61,CL
Maumere,-8.6189,122.2123,ID
Albury,-36.06,146.92,AU
Al Qamishli,37.03,41.23,SY
Adigrat,14.2804,39.47,ET
Abengourou,6.7304,-3.49,CI
Kiselevsk,54,86.64,RU
Kroonstad,-27.66,27.21,ZA
Ed Damer,17.59,33.96,SD
El Cajon,32.8017,-116.9604,US
Dolisie,-4.1796,12.67,CG
Kilinochchi,9.4004,80.3999,LK
Ahar,38.4829,47.0629,IR
Biak,-1.1615,136.0485,ID
Gardez,33.6001,69.2146,AF
Rialto,34.1175,-117.3894,US
Konotop,51.2424,33.209,UA
Prabumulih,-3.4432,104.2315,ID
Marsa Matruh,31.3504,27.23,EG
Heroica Guaymas,27.93,-110.89,MX
Parral,26.9334,-105.6666,MX
Bend,44.0562,-121.3087,US
Vinh Long,10.256,105.964,VN
Columbia,39.2004,-76.859,US
Velikiye Luki,56.32,30.52,RU
Palma Soriano,20.2172,-75.9988,CU
Pedro Juan Caballero,-22.5446,-55.76,PY
Pakxe,15.1221,105.8183,LA
Roxas City,11.5853,122.7511,PH
Piatra Neamt,46.94,26.383,RO
Grudziadz,53.4804,18.75,PL
Lower Hutt,-41.2037,174.9123,NZ
Houzhuang,35.62,111.21,CN
Edison,40.536,-74.3697,US
Ukhta,63.56,53.69,RU
Liberec,50.8,15.08,CZ
Charlottesville,38.0375,-78.4855,US
Bethal,-26.4696,29.45,ZA
La Crosse,43.8241,-91.2268,US
Temple,31.1076,-97.3894,US
Bontang,0.1333,117.5,ID
Teluk Intan,4.0119,101.0314,MY
`Ibri,23.2254,56.517,OM
Woodbridge,40.5611,-74.2943,US
Dera Ismail Khan,31.829,70.8986,PK
Vista,33.1896,-117.2386,US
Kansk,56.19,95.71,RU
Renton,47.4758,-122.1905,US
Sarapul,56.4791,53.7987,RU
Maladzyechna,54.3188,26.8653,BY
Olomouc,49.63,17.25,CZ
Barretos,-20.55,-48.58,BR
Teofilo Otoni,-17.87,-41.5,BR
Duitama,5.8305,-73.02,CO
Vanadzor,40.8128,44.4883,AM
Tartu,58.3839,26.7099,EE
Novara,45.45,8.62,IT
Sparks,39.5729,-119.7157,US
Holland,42.7677,-86.0984,US
Oum el Bouaghi,35.85,7.15,DZ
Solikamsk,59.67,56.75,RU
Vacaville,38.359,-121.968,US
Logan,41.74,-111.8419,US
Allen,33.1088,-96.6735,US
Glazov,58.1232,52.6288,RU
Ancona,43.6004,13.4999,IT
Bukoba,-1.3196,31.8,TZ
Kpalime,6.9004,0.63,TG
Sakata,38.92,139.8501,JP
Magangue,9.23,-74.74,CO
Ust'-Ilimsk,57.99,102.6333,RU
Sabha,27.0333,14.4333,LY
Lida,53.8885,25.2846,BY
Longview,32.5192,-94.7622,US
Subotica,46.07,19.68,RS
Chanthaburi,12.6133,102.0979,TH
Tumen,42.97,129.8201,CN
Galle,6.03,80.24,LK
Ciudad Choluteca,13.3007,-87.1908,HN
Thika,-1.0396,37.09,KE
Giresun,40.913,38.39,TR
Kericho,-0.3596,35.28,KE
Ceske Budejovice,48.98,14.46,CZ
Lahti,60.9939,25.6649,FI
Passos,-20.71,-46.61,BR
Arden-Arcade,38.6034,-121.381,US
Orebro,59.2803,15.22,SE
Apatzingan de la Constitucion,19.08,-102.35,MX
Jyvaskyla,62.2603,25.75,FI
Ciudad de Atlixco,18.9,-98.45,MX
Orem,40.2983,-111.6992,US
Uba,-21.1196,-42.95,BR
Ozamiz City,8.1462,123.8444,PH
Ourinhos,-22.97,-49.87,BR
Slavonski Brod,45.1603,18.0156,HR
Mangochi,-14.4596,35.27,MW
Ariana,36.8667,10.2,TN
Compton,33.893,-118.2275,US
Trindade,-16.65,-49.5,BR
Arapongas,-23.41,-51.43,BR
Bismarck,46.814,-100.7695,US
Turkistan,43.3016,68.2549,KZ
Targu Jiu,45.045,23.274,RO
Guasave,25.5705,-108.47,MX
Shostka,51.8734,33.4797,UA
Yasuj,30.659,51.594,IR
Bunia,1.5604,30.24,CD
Linkoping,58.41,15.6299,SE
Schwerin,53.6333,11.4167,DE
Bolu,40.7363,31.6061,TR
Mtwara,-10.2696,40.19,TZ
Araguari,-18.64,-48.2,BR
Yen Bai,21.705,104.875,VN
Corumba,-19.016,-57.65,BR
Half Way Tree,18.0333,-76.8,JM
Sliven,42.6794,26.33,BG
Erechim,-27.63,-52.27,BR
Yola,9.21,12.48,NG
Mekele,13.5,39.47,ET
Kuznetsk,53.1204,46.6,RU
Guliston,40.4957,68.7907,UZ
South Gate,33.9448,-118.1926,US
Magadan,59.575,150.81,RU
Catanzaro,38.9004,16.6,IT
Hradec Kralove,50.206,15.812,CZ
Juazeiro,-9.42,-40.5,BR
Osijek,45.5504,18.68,HR
Al `Aqabah,29.527,35.0777,JO
Latacunga,-0.9296,-78.61,EC
Dobrich,43.5851,27.84,BG
Naxcivan,39.2092,45.4122,AZ
Presov,48.9997,21.2394,SK
Kirsehir,39.142,34.171,TR
Sunrise,26.1547,-80.2997,US
Bento Goncalves,-29.1695,-51.52,BR
Quincy,42.2516,-71.0183,US
Al Fujayrah,25.1234,56.3375,AE
Lagos de Moreno,21.3704,-101.93,MX
Yishui,35.7904,118.62,CN
Usti nad Labem,50.663,14.081,CZ
Lynn,42.4779,-70.9663,US
Malindi,-3.21,40.1,KE
Tatui,-23.35,-47.86,BR
Michurinsk,52.9,40.5,RU
Dalai,45.5,124.3,CN
Shibirghan,36.658,65.7383,AF
Bath,51.3837,-2.35,GB
Darwin,-12.4254,130.85,AU
Noumea,-22.2625,166.4443,NC
Ho,6.6004,0.47,GH
Quibdo,5.6904,-76.66,CO
Patos,-7.0196,-37.29,BR
Tulcea,45.1993,28.7967,RO
Santiago de Compostela,42.8829,-8.5411,ES
Miami Beach,25.8171,-80.1396,US
Santa Monica,34.0232,-118.4813,US
Tubarao,-28.48,-49.02,BR
Calais,50.9504,1.8333,FR
Ciudad Guzman,19.7104,-103.46,MX
Kohima,25.667,94.1166,IN
Kuopio,62.8943,27.6949,FI
Kilosa,-6.8396,36.99,TZ
Cabinda,-5.5596,12.19,AO
Westminster,33.7523,-117.9938,US
Germantown,39.1755,-77.2643,US
Tecoman,18.9204,-103.88,MX
Helsingborg,56.0505,12.7,SE
Muriae,-21.13,-42.39,BR
Nigde,37.976,34.694,TR
Cuauhtemoc,28.4257,-106.8696,MX
Drammen,59.7572,10.1907,NO
Moncton,46.0833,-64.7667,CA
Klagenfurt,46.6203,14.31,AT
San Leandro,37.7071,-122.1601,US
Phetchaburi,13.1133,99.9412,TH
Itanhaem,-24.18,-46.8,BR
Barahona,18.2004,-71.1,DO
Buea,4.155,9.231,CM
Limerick,52.6647,-8.6231,IE
Francistown,-21.17,27.5,BW
Jonkoping,57.7713,14.165,SE
Santana do Livramento,-30.88,-55.53,BR
Vlore,40.4774,19.4982,AL
Chester,53.2,-2.92,GB
Fujin,47.2704,132.02,CN
Tambacounda,13.7804,-13.68,SN
Sumbawanga,-7.9596,31.62,TZ
Wangqing,43.3248,129.7343,CN
Brovary,50.4943,30.7809,UA
Targoviste,44.938,25.459,RO
Nova Lima,-19.98,-43.85,BR
Taldyqorghan,45,78.4,KZ
State College,40.791,-77.8568,US
Brusque,-27.13,-48.93,BR
Coronel Oviedo,-25.45,-56.44,PY
Citrus Heights,38.6948,-121.288,US
Yozgat,39.818,34.815,TR
Ath Thawrah,35.8367,38.5481,SY
Ebolowa,2.9,11.15,CM
Hawthorne,33.9146,-118.3476,US
Agri,39.7198,43.0513,TR
Surigao,9.7843,125.4888,PH
Canakkale,40.1459,26.4064,TR
San Juan de los Morros,9.901,-67.354,VE
Makeni,8.8804,-12.05,SL
Uman',48.7543,30.2109,UA
Zilina,49.2198,18.7494,SK
Assis,-22.6596,-50.42,BR
Koudougou,12.2505,-2.37,BF
Shumen,43.27,26.9294,BG
Mishan,45.5504,131.88,CN
Nenjiang,49.18,125.23,CN
Lokossa,6.615,1.715,BJ
Huaraz,-9.53,-77.53,PE
Whittier,33.9678,-118.0188,US
Nouadhibou,20.9,-17.056,MR
Ruhengeri,-1.4996,29.63,RW
Clifton,40.8631,-74.1575,US
Bitola,41.0391,21.3395,MK
Ioannina,39.6679,20.8509,GR
Agua Prieta,31.3223,-109.563,MX
Huehuetenango,15.3204,-91.47,GT
Chipata,-13.6296,32.64,ZM
Poitiers,46.5833,0.3333,FR
Rio Gallegos,-51.6333,-69.2166,AR
Chumphon,10.5127,99.1872,TH
Versailles,48.8005,2.1333,FR
Alhambra,34.084,-118.1355,US
Paulo Afonso,-9.3307,-38.2657,BR
Ituiutaba,-18.97,-49.46,BR
Caceres,-16.05,-57.51,BR
Liepaja,56.51,21.01,LV
Louga,15.6104,-16.25,SN
Puerto Limon,10,-83.0333,CR
Lorient,47.7504,-3.3666,FR
Savannakhet,16.5376,104.773,LA
Trinidad,-14.8334,-64.9,BO
Santana,-0.0396,-51.18,BR
Mbarara,-0.5996,30.65,UG
Derry,55.0004,-7.3333,GB
Peterborough,44.3,-78.3333,CA
Gisenyi,-1.6847,29.2629,RW
Ouidah,6.3604,2.09,BJ
Resita,45.297,21.8865,RO
Codo,-4.4796,-43.88,BR
Kampong Cham,12.0004,105.45,KH
Buena Park,33.8572,-118.0046,US
Tulcan,0.822,-77.732,EC
Antsiranana,-12.2765,49.3115,MG
Amasya,40.6537,35.833,TR
Araxa,-19.5796,-46.95,BR
Cicero,41.8445,-87.7593,US
Mus,38.749,41.4969,TR
Nan,18.7868,100.7715,TH
Pernik,42.61,23.0227,BG
Cukai,4.2332,103.4479,MY
Palmerston North,-40.3527,175.6072,NZ
Chimaltenango,14.662,-90.82,GT
Banska Bystrica,48.7333,19.15,SK
Kilis,36.7204,37.12,TR
Fier,40.73,19.573,AL
Asela,7.9504,39.1399,ET
Bolgatanga,10.7904,-0.85,GH
Abomey,7.1904,1.99,BJ
Kasserine,35.1804,8.83,TN
Kaspiysk,42.8747,47.6244,RU
Sokhumi,43.02,41.02,GE
Lavras,-21.2496,-45.01,BR
Mountain View,37.4,-122.0796,US
Somerville,42.3908,-71.1013,US
Bistrita,47.138,24.513,RO
Avare,-23.11,-48.93,BR
Formosa,-15.5395,-47.34,BR
Pisco,-13.71,-76.22,PE
Salina Cruz,16.1671,-95.2,MX
Lakewood,33.8471,-118.1221,US
Zomba,-15.39,35.31,MW
Natitingou,10.3204,1.39,BJ
Hobart,-42.85,147.295,AU
Atakpame,7.53,1.12,TG
Deerfield Beach,26.3049,-80.1277,US
Bingol,38.885,40.498,TR
Tustin,33.7309,-117.8106,US
Huacho,-11.11,-77.6199,PE
Kilifi,-3.6096,39.85,KE
Lawrence,42.7003,-71.1626,US
Al Karak,31.1851,35.7047,JO
Nabatiye,33.3833,35.45,LB
Ciudad Mante,22.7334,-98.95,MX
New Rochelle,40.9305,-73.7836,US
Prachin Buri,14.0572,101.3768,TH
Haskovo,41.9438,25.5633,BG
Erdenet,49.0533,104.1183,MN
Itumbiara,-18.3996,-49.21,BR
Ouahigouya,13.5704,-2.42,BF
Silver Spring,39.0028,-77.0207,US
Abaetetuba,-1.7245,-48.8849,BR
Alameda,37.767,-122.2673,US
Paysandu,-32.33,-58.08,UY
Inowroclaw,52.7799,18.25,PL
Slatina,44.435,24.371,RO
Shulan,44.4091,126.9487,CN
Sagaing,21.88,95.962,MM
Chania,35.5122,24.0156,GR
Cheyenne,41.1405,-104.7927,US
Tres Lagoas,-20.79,-51.72,BR
Biel/Bienne,47.1666,7.25,CH
Ciudad de Ceuta,35.889,-5.307,ES
Sao Joao del Rei,-21.13,-44.25,BR
Umea,63.83,20.24,SE
Zahle,33.8501,35.9042,LB
Wa,10.0604,-2.5,GH
Milpitas,37.434,-121.8921,US
Lebanon,40.3412,-76.4228,US
Gangtok,27.3333,88.6166,IN
Bellflower,33.888,-118.1271,US
Watsonville,36.9206,-121.7706,US
Hakkari,37.5744,43.7408,TR
Kars,40.6085,43.0975,TR
Itauna,-20.06,-44.57,BR
Kayes,14.45,-11.44,ML
San Carlos,9.658,-68.59,VE
Sao Mateus,-18.7296,-39.86,BR
Caguas,18.2319,-66.0388,PR
La Rochelle,46.1667,-1.15,FR
Thakhek,17.4112,104.8361,LA
Pori,61.4789,21.7749,FI
San Felipe,10.336,-68.746,VE
Uttaradit,17.6316,100.0972,TH
Jatai,-17.8796,-51.75,BR
Sao Joao da Boa Vista,-21.98,-46.79,BR
Davis,38.5552,-121.7365,US
Baldwin Park,34.0829,-117.9721,US
Tucurui,-3.68,-49.72,BR
Masvingo,-20.0596,30.82,ZW
Babahoyo,-1.7996,-79.54,EC
Sakon Nakhon,17.1679,104.1479,TH
Birobidzhan,48.7974,132.9508,RU
Tamanrasset,22.785,5.5228,DZ
Buynaksk,42.8335,47.113,RU
Galway,53.2724,-9.0488,IE
Nevsehir,38.624,34.724,TR
Kampong Chhnang,12.2505,104.6666,KH
Evanston,42.0463,-87.6942,US
Cachoeira do Sul,-30.03,-52.91,BR
Greenock,55.9333,-4.75,GB
Toledo,39.867,-4.0167,ES
Centreville,38.8391,-77.4388,US
Camden,39.9362,-75.1073,US
Manokwari,-0.8711,134.0693,ID
Shancheng,34.7904,116.08,CN
Karlstad,59.3671,13.4999,SE
Prey Veng,11.484,105.324,KH
Cozumel,20.51,-86.95,MX
Kiffa,16.62,-11.4,MR
Farah,32.3917,62.0968,AF
Pine Hills,28.5818,-81.4693,US
Mpanda,-6.3596,31.05,TZ
Skien,59.2,9.6,NO
Roanne,46.0333,4.0667,FR
Calarasi,44.2063,27.3259,RO
Nek'emte,9.0905,36.53,ET
San Juan,18.807,-71.229,DO
Dabou,5.3204,-4.3899,CI
New Britain,41.6758,-72.7862,US
Tamazunchale,21.2704,-98.78,MX
Georgiyevsk,44.1599,43.4699,RU
Carlisle,54.88,-2.93,GB
Bacabal,-4.23,-44.8,BR
As Suwayda',32.7004,36.5666,SY
Esbjerg,55.467,8.45,DK
Nizwa,22.9264,57.5314,OM
Pawtucket,41.8744,-71.3743,US
Lauderhill,26.1605,-80.2242,US
Vratsa,43.21,23.5625,BG
Porto Uniao,-26.2396,-51.08,BR
Goiana,-7.5596,-35,BR
Monastir,35.7307,10.7673,TN
Cankiri,40.607,33.621,TR
Upington,-28.46,21.23,ZA
Mardin,37.3115,40.7427,TR
Zadar,44.1201,15.2623,HR
Passaic,40.8574,-74.1282,US
Ijui,-28.3895,-53.9199,BR
Anlu,31.27,113.67,CN
Salima,-13.7829,34.4333,MW
Mamou,10.3804,-12.1,GN
Comayagua,14.4604,-87.65,HN
Wilmington,39.7415,-75.5413,US
Lynwood,33.924,-118.2017,US
Muyinga,-2.8523,30.3173,BI
Altamira,-3.1996,-52.21,BR
Guaynabo,18.3839,-66.1134,PR
Saraburi,14.5304,100.88,TH
Paracatu,-17.1996,-46.87,BR
Sirvan,39.9323,48.9203,AZ
Mindelo,16.8838,-25,CV
Byumba,-1.5796,30.06,RW
Sankt Gallen,47.423,9.362,CH
Scarborough,54.2804,-0.43,GB
Tatabanya,47.55,18.433,HU
Kastamonu,41.389,33.783,TR
Union City,40.7674,-74.0323,US
Iguatu,-6.36,-39.3,BR
Sunyani,7.336,-2.336,GH
Karakol,42.492,78.3818,KG
Lisala,2.14,21.51,CD
Lobatse,-25.2196,25.68,BW
Trnava,48.3666,17.6,SK
Totonicapan,14.914,-91.358,GT
Ouezzane,34.8103,-5.57,MA
Arba Minch',6.04,37.55,ET
Rioverde,21.93,-99.98,MX
Tuy Hoa,13.082,109.316,VN
Jabuticabal,-21.25,-48.33,BR
Kolda,12.9104,-14.95,SN
Arauca,7.0907,-70.7616,CO
Vaslui,46.6333,27.7333,RO
Azogues,-2.74,-78.84,EC
